Month,DayOfMonth,Hour,Minute,SOUTH_WALL_Surface_Outside_Face_Incident_Solar_Radiation_Rate_per_Area,EAST_WALL_Surface_Outside_Face_Incident_Solar_Radiation_Rate_per_Area,NORTH_WALL_Surface_Outside_Face_Incident_Solar_Radiation_Rate_per_Area,WEST_WALL_Surface_Outside_Face_Incident_Solar_Radiation_Rate_per_Area,ROOF_Surface_Outside_Face_Incident_Solar_Radiation_Rate_per_Area,SOUTH_WINDOW_1_Surface_Outside_Face_Incident_Solar_Radiation_Rate_per_Area,SOUTH_WINDOW_1_Surface_Window_Transmitted_Solar_Radiation_Rate,SOUTH_WINDOW_2_Surface_Outside_Face_Incident_Solar_Radiation_Rate_per_Area,SOUTH_WINDOW_2_Surface_Window_Transmitted_Solar_Radiation_Rate,MAIN_ZONE_Zone_Mean_Air_Temperature,MAIN_ZONE_IDEAL_LOADS_Zone_Ideal_Loads_Supply_Air_Total_Heating_Energy,MAIN_ZONE_IDEAL_LOADS_Zone_Ideal_Loads_Supply_Air_Sensible_Cooling_Energy,MAIN_ZONE_IDEAL_LOADS_Zone_Ideal_Loads_Supply_Air_Total_Heating_Rate,MAIN_ZONE_IDEAL_LOADS_Zone_Ideal_Loads_Supply_Air_Sensible_Cooling_Rate
2,10,9,0.0,262.7597921259421,355.01262352070523,67.30971015803398,67.30971015803398,199.1386333072702,262.7597921259421,935.1929014836539,262.7597921259421,935.1929014836539,20.0,2348509.4971521776,0.0,652.3637492089383,0.0
2,10,10,0.0,341.3394689157782,327.66333606967055,99.5475527666204,99.5475527666204,294.8818203054247,341.3394689157782,1268.2682005728211,341.3394689157782,1268.2682005728211,20.41501905594459,142896.44270448425,0.0,39.69345630680118,0.0
2,10,11,0.0,399.602161235471,273.14129916512695,132.9301552022979,132.9301552022979,380.38735914389764,399.602161235471,1502.892302218627,399.602161235471,1502.892302218627,23.043738379861345,0.0,0.0,0.0,0.0
2,10,12,0.0,446.61452109026857,169.68855627741203,102.75690211523815,102.75690211523815,367.99439499976387,446.61452109026857,1721.2988649014983,446.61452109026857,1721.2988649014983,26.19455819494043,0.0,234787.30158438647,0.0,65.2186948845518
2,10,13,0.0,403.4603638564162,113.38465450166281,113.38465450166281,155.349225911348,357.5120947383083,403.4603638564162,1541.6479701267526,403.4603638564162,1541.6479701267526,26.999999586565647,0.0,1967740.0264521749,0.0,546.5944517922708
2,10,14,0.0,504.290112227938,109.45135572757347,109.45135572757347,293.82065819009307,396.5173729543628,504.290112227938,1931.720916556515,504.290112227938,1931.720916556515,26.999999999982638,0.0,4852799.656059825,0.0,1347.9999044610624
2,10,15,0.0,217.73684679148184,66.31369223560121,66.31369223560121,192.19987173573222,190.9516624787739,217.73684679148184,815.337150878865,217.73684679148184,815.337150878865,26.999999999999996,0.0,3237871.3374668765,0.0,899.4087048519101
2,10,16,0.0,80.04405287982105,55.45219802094593,55.45219802094593,87.23026978472954,116.13316538583123,80.04405287982105,288.13050656019647,80.04405287982105,288.13050656019647,26.807305197327185,0.0,359567.7061310384,0.0,99.87991836973289
2,10,17,0.0,41.81752287764007,25.113863369009888,25.113863369009888,60.418530603082,51.087470283228754,41.81752287764007,144.58628826082284,41.81752287764007,144.58628826082284,24.86662115372212,0.0,0.0,0.0,0.0
2,10,18,0.0,5.853865887108674,2.3642299868346828,2.3642299868346828,12.429004146117093,4.637199070133968,5.853865887108674,19.0069478067722,5.853865887108674,19.0069478067722,22.051178328546463,0.0,0.0,0.0,0.0
2,10,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.04918822726904,997763.6710092752,0.0,277.1565752803543,0.0
2,10,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000000000466,2945120.3841395495,0.0,818.0889955943194,0.0
2,10,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4158243.4767004997,0.0,1155.0676324168055,0.0
2,10,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5059593.037608149,0.0,1405.4425104467082,0.0
2,10,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5643115.233519052,0.0,1567.532009310848,0.0
2,10,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5975972.31757324,0.0,1659.992310437011,0.0
2,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999996,6255307.7253356865,0.0,1737.585479259913,0.0
2,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6656115.744400371,0.0,1848.921040111214,0.0
2,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6973956.437530461,0.0,1937.210121536239,0.0
2,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7249230.411707832,0.0,2013.6751143632864,0.0
2,11,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7296256.674442701,0.0,2026.7379651229726,0.0
2,11,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7286282.710648337,0.0,2023.9674196245383,0.0
2,11,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7502962.403769568,0.0,2084.156223269324,0.0
2,11,8,0.0,227.76041673986748,498.98175810938653,22.65025528099884,22.65025528099884,95.98763691545395,227.76041673986748,694.5170326565219,227.76041673986748,694.5170326565219,19.999999999999996,5630649.262479618,0.0,1564.0692395776719,0.0
2,11,9,0.0,477.74876620836426,688.3523311784242,52.23001158273212,52.23001158273212,284.7560691478147,477.74876620836426,1692.5253392011423,477.74876620836426,1692.5253392011423,20.17544245205857,1195398.5237611353,0.0,332.0551454892043,0.0
2,11,10,0.0,675.1581630894377,646.008110582628,75.79201542899334,75.79201542899334,461.53315926709564,675.1581630894377,2571.2903248384264,675.1581630894377,2571.2903248384264,24.255036797222658,0.0,162960.75332561406,0.0,45.266875923781754
2,11,11,0.0,795.8908861283583,473.6868267047726,90.69416030028047,90.69416030028047,580.2724098336946,795.8908861283583,3128.199152886964,795.8908861283583,3128.199152886964,26.999999999967976,0.0,6709253.32978778,0.0,1863.6814804966054
2,11,12,0.0,814.7900413190657,232.8911736400065,94.88953201089748,94.88953201089748,610.9406751337724,814.7900413190657,3240.9197235809806,814.7900413190657,3240.9197235809806,26.999999999999936,0.0,13322329.832020462,0.0,3700.6471755612392
2,11,13,0.0,833.5098116561073,102.9186855529676,102.9186855529676,201.49015693018077,623.92155237869,833.5098116561073,3304.6218506219457,833.5098116561073,3304.6218506219457,27.0,0.0,16343625.917634904,0.0,4539.896088231918
2,11,14,0.0,636.4924364216349,120.53223175238878,120.53223175238878,358.9950541388416,491.7318510313588,636.4924364216349,2456.270238557926,636.4924364216349,2456.270238557926,26.999999999999996,0.0,14573780.560108382,0.0,4048.272377807884
2,11,15,0.0,269.8810953545619,92.21574292562764,92.21574292562764,238.34918989920055,253.3492835750925,269.8810953545619,1006.6809425422539,269.8810953545619,1006.6809425422539,26.999999999999996,0.0,7544972.850282733,0.0,2095.825791745204
2,11,16,0.0,45.38326643927272,35.76115667424389,35.76115667424389,47.006460382421125,72.33636495752225,45.38326643927272,163.95778775902875,45.38326643927272,163.95778775902875,26.751471288781197,0.0,886462.9744178008,0.0,246.23971511605578
2,11,17,0.0,14.001159162747415,14.001159162747415,14.001159162747415,14.001159162747415,27.0625,14.001159162747415,50.27025166234431,14.001159162747415,50.27025166234431,23.90003640703166,0.0,0.0,0.0,0.0
2,11,18,0.0,1.1590778912808095,1.1590778912808095,1.1590778912808095,1.1590778912808095,2.25,1.1590778912808095,4.161593809030883,1.1590778912808095,4.161593809030883,20.48012161023018,663602.8021715821,0.0,184.33411171432837,0.0
2,11,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000001117278,3408493.3600163627,0.0,946.8037111156564,0.0
2,11,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000000000019,5133751.300272236,0.0,1426.0420278533988,0.0
2,11,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6200499.741629345,0.0,1722.3610393414847,0.0
2,11,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6819233.750009502,0.0,1894.2315972248616,0.0
2,11,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7142343.132547842,0.0,1983.9842034855114,0.0
2,11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7363949.643641995,0.0,2045.5415676783323,0.0
2,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7499562.477135676,0.0,2083.2117992043545,0.0
2,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7497761.432633767,0.0,2082.7115090649354,0.0
2,12,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7567663.4283786025,0.0,2102.1287301051675,0.0
2,12,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7893982.854428519,0.0,2192.773015119033,0.0
2,12,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999996,8368171.713578928,0.0,2324.4921426608134,0.0
2,12,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8689009.728708578,0.0,2413.6138135301608,0.0
2,12,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8962531.48293378,0.0,2489.592078592717,0.0
2,12,8,0.0,170.3103967153122,358.5199309055293,23.847692659326437,23.847692659326437,78.7541185070279,170.3103967153122,537.1392333677004,170.3103967153122,537.1392333677004,20.0,7577828.570095705,0.0,2104.95238058214,0.0
2,12,9,0.0,391.910620538172,560.3861438398247,45.85240447834949,45.85240447834949,233.975618349569,391.910620538172,1391.1200066288445,391.910620538172,1391.1200066288445,20.0,3555687.7783992398,0.0,987.6910495553443,0.0
2,12,10,0.0,634.6010689693748,605.2403748758122,72.614828665375,72.614828665375,434.1270296983018,634.6010689693748,2417.3538683366196,634.6010689693748,2417.3538683366196,21.635944167964425,0.0,0.0,0.0,0.0
2,12,11,0.0,814.0140481804274,481.54930192807706,90.26991257095244,90.26991257095244,593.0295128633942,814.0140481804274,3202.1595675112526,814.0140481804274,3202.1595675112526,26.559897352660517,0.0,2394752.0540495017,0.0,665.2089039026393
2,12,12,0.0,890.6899511471177,250.94406619554766,98.88976255472741,98.88976255472741,667.1063895667929,890.6899511471177,3547.5260132275043,890.6899511471177,3547.5260132275043,26.9999999990144,0.0,10091817.260957174,0.0,2803.282572488104
2,12,13,0.0,896.7220127783527,99.67677301564294,99.67677301564294,209.5745556779667,672.929452829613,896.7220127783527,3574.43273528991,896.7220127783527,3574.43273528991,26.999999999995843,0.0,14143928.597715162,0.0,3928.8690549208777
2,12,14,0.0,836.8054165471322,92.87644039990585,92.87644039990585,451.1675679378127,613.5354675207955,836.8054165471322,3301.636245476816,836.8054165471322,3301.636245476816,26.99999999999997,0.0,15219457.170791069,0.0,4227.626991886408
2,12,15,0.0,712.9264228554307,78.31282908761256,78.31282908761256,635.7733129257176,493.4646430078919,712.9264228554307,2735.8094198700487,712.9264228554307,2735.8094198700487,27.0,0.0,13987434.93421394,0.0,3885.398592837206
2,12,16,0.0,527.7340740395422,56.28001665370579,56.28001665370579,713.3710979708806,323.4124800608492,527.7340740395422,1899.6821235072462,527.7340740395422,1899.6821235072462,27.0,0.0,10288161.5702968,0.0,2857.8226584157774
2,12,17,0.0,284.8255274202514,28.556474501869452,28.556474501869452,580.9426636589003,130.840865507354,284.8255274202514,893.3918334659829,284.8255274202514,893.3918334659829,27.0,0.0,4864757.353755979,0.0,1351.3214871544385
2,12,18,0.0,25.63948488698086,2.283916149426838,2.283916149426838,73.99482216999004,6.624208010197986,25.63948488698086,66.12712867929977,25.63948488698086,66.12712867929977,26.06397350890641,0.0,237206.21755593983,0.0,65.89061598776107
2,12,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.21558889332442,0.0,0.0,0.0,0.0
2,12,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.02919918193968,1778048.780478491,0.0,493.90243902180305,0.0
2,12,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000005706,4653706.096028902,0.0,1292.6961377858058,0.0
2,12,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6479934.391066902,0.0,1799.9817752963618,0.0
2,12,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7658755.024125609,0.0,2127.431951146002,0.0
2,12,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8222498.362175461,0.0,2284.027322826517,0.0
2,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8324100.029166324,0.0,2312.2500081017565,0.0
2,13,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8216712.69312151,0.0,2282.4201925337525,0.0
2,13,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8242477.8294248525,0.0,2289.577174840237,0.0
2,13,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8242760.026215119,0.0,2289.655562837533,0.0
2,13,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8243724.609996438,0.0,2289.923502776788,0.0
2,13,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8292910.037613789,0.0,2303.5861215593854,0.0
2,13,7,0.0,23.82057321183119,77.21469405342597,1.6019194968761254,1.6019194968761254,4.210069584002909,23.82057321183119,55.852801609219014,23.82057321183119,55.852801609219014,20.0,8195237.217610525,0.0,2276.4547826695903,0.0
2,13,8,0.0,263.1168008872578,587.4609272075575,22.273336833591493,22.273336833591493,108.53928678134011,263.1168008872578,789.4197138002296,263.1168008872578,789.4197138002296,20.0,5741373.171161989,0.0,1594.8258808783303,0.0
2,13,9,0.0,513.5848065858104,745.7215577674126,49.462524994367854,49.462524994367854,303.56775804332676,513.5848065858104,1817.7878614473016,513.5848065858104,1817.7878614473016,20.178718936846526,1174194.7293370783,0.0,326.16520259363284,0.0
2,13,10,0.0,708.8379315503993,678.9723091725023,72.53438650907802,72.53438650907802,482.51455782765765,708.8379315503993,2703.1831172902885,708.8379315503993,2703.1831172902885,24.20387003969912,0.0,71081.84622909196,0.0,19.744957285858906
2,13,11,0.0,843.714835639629,497.6867115054937,88.4865446058004,88.4865446058004,613.4240680569468,843.714835639629,3323.062277169774,843.714835639629,3323.062277169774,26.996382867724872,0.0,6187347.7929036,0.0,1718.707720251
2,13,12,0.0,902.6382826644633,253.10063137898197,97.08376565190784,97.08376565190784,675.2221386134448,902.6382826644633,3598.183173112545,902.6382826644633,3598.183173112545,26.99999896807355,0.0,14125589.770957021,0.0,3923.774936376951
2,13,13,0.0,861.2048660815205,98.34098050414964,98.34098050414964,203.24801691616753,646.5830688396607,861.2048660815205,3430.7475880447555,861.2048660815205,3430.7475880447555,26.999999991148698,0.0,17549948.341819607,0.0,4874.985650505447
2,13,14,0.0,796.7697461236457,91.57090517824719,91.57090517824719,429.99299021027883,583.3386450047615,796.7697461236457,3139.515574369482,796.7697461236457,3139.515574369482,26.999999999897078,0.0,18144780.339425594,0.0,5040.216760951553
2,13,15,0.0,633.0618277790038,95.06244092400215,95.06244092400215,561.5391048351457,444.97726396243877,633.0618277790038,2408.641440059599,633.0618277790038,2408.641440059599,26.999999999998856,0.0,16429042.268319944,0.0,4563.622852311096
2,13,16,0.0,361.09703308262124,69.03949520183555,69.03949520183555,467.2360618212751,246.19699422361043,361.09703308262124,1302.5029903732652,361.09703308262124,1302.5029903732652,26.999999999999993,0.0,11814357.476159714,0.0,3281.7659655999205
2,13,17,0.0,133.98651489923665,32.20263011641672,32.20263011641672,246.53825874580176,83.56566480949505,133.98651489923665,443.6572641078896,133.98651489923665,443.6572641078896,26.999999999999996,0.0,5349446.247285134,0.0,1485.957290912537
2,13,18,0.0,14.651912850950826,3.078525092904218,3.078525092904218,37.70557181637423,6.389095842951857,14.651912850950826,43.61649008008819,14.651912850950826,43.61649008008819,26.810798382957138,0.0,673892.7735886096,0.0,187.19243710794714
2,13,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.584298543774832,0.0,0.0,0.0,0.0
2,13,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.88848389484739,0.0,0.0,0.0,0.0
2,13,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.087364608411537,724955.2214627664,0.0,201.376450406324,0.0
2,13,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000021597,2493897.8379775668,0.0,692.749399438213,0.0
2,13,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999996,3606842.348794602,0.0,1001.9006524429451,0.0
2,13,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4160693.953203139,0.0,1155.7483203342053,0.0
2,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000004,4364195.44277125,0.0,1212.276511880903,0.0
2,14,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4574481.154711076,0.0,1270.6892096419656,0.0
2,14,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4695155.324926933,0.0,1304.2098124797035,0.0
2,14,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4721992.855685476,0.0,1311.6646821348545,0.0
2,14,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5012383.7018778715,0.0,1392.3288060771865,0.0
2,14,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5345154.844357022,0.0,1484.7652345436172,0.0
2,14,7,0.0,8.158288882257981,20.3088202772506,2.651134525165711,2.651134525165711,5.88508065369118,8.158288882257981,27.47815038995367,8.158288882257981,27.47815038995367,20.0,5444303.836106045,0.0,1512.306621140568,0.0
2,14,8,0.0,57.735950350883186,96.22306705897377,28.754592443231367,28.754592443231367,60.625564068081694,57.735950350883186,198.1280917723019,57.735950350883186,198.1280917723019,20.0,4893687.560429838,0.0,1359.3576556749545,0.0
2,14,9,0.0,119.71708788861442,142.55139777431202,67.1555674022938,67.1555674022938,145.56732986602148,119.71708788861442,428.75134156095356,119.71708788861442,428.75134156095356,20.0,3705778.381989232,0.0,1029.3828838858976,0.0
2,14,10,0.0,242.7197925172561,232.73943900274423,120.31611939355783,120.31611939355783,282.12599143786,242.7197925172561,883.8255244851495,242.7197925172561,883.8255244851495,20.0,1538345.53568123,0.0,427.31820435589725,0.0
2,14,11,0.0,364.1433877915742,260.52709383403055,147.69662035188352,147.69662035188352,386.2812102086213,364.1433877915742,1354.5243382430522,364.1433877915742,1354.5243382430522,20.981156067800445,17370.665017726602,0.0,4.825184727146278,0.0
2,14,12,0.0,467.21359345180144,201.7172163506232,138.66320920713378,138.66320920713378,423.2167402754153,467.21359345180144,1776.0393334342707,467.21359345180144,1776.0393334342707,25.107419128652218,0.0,71471.95319387176,0.0,19.853320331631043
2,14,13,0.0,447.6852682698456,152.3577666166612,152.3577666166612,194.84147171679763,437.3994277089474,447.6852682698456,1692.2136465861581,447.6852682698456,1692.2136465861581,26.999999809270314,0.0,2623527.1550597725,0.0,728.757543072159
2,14,14,0.0,535.6774268523884,126.82090293863952,126.82090293863952,325.61064147672107,438.24550686722216,535.6774268523884,2046.0393602747401,535.6774268523884,2046.0393602747401,26.9999999999775,0.0,5911098.071957744,0.0,1641.9716866549288
2,14,15,0.0,541.2953404321171,115.3157902671933,115.3157902671933,488.05424661264,414.9153941691793,541.2953404321171,2037.1976269687686,541.2953404321171,2037.1976269687686,26.99999999999998,0.0,8172654.523855238,0.0,2270.1818121820106
2,14,16,0.0,394.20695432341415,74.37678497369015,74.37678497369015,514.439731284052,268.99169590739234,394.20695432341415,1419.8146419066225,394.20695432341415,1419.8146419066225,27.0,0.0,7344798.511417921,0.0,2040.2218087272
2,14,17,0.0,167.73023517400463,37.264473953145874,37.264473953145874,311.8881277093004,100.78234607914625,167.73023517400463,554.3696886124126,167.73023517400463,554.3696886124126,27.0,0.0,3306810.1704519154,0.0,918.5583806810876
2,14,18,0.0,12.413720849505415,3.296110615385275,3.296110615385275,30.667602304166447,6.79911681657629,12.413720849505415,37.68601849463186,12.413720849505415,37.68601849463186,26.182695170407417,0.0,116534.97064981672,0.0,32.370825180504646
2,14,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.099915054889784,0.0,0.0,0.0,0.0
2,14,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.44227476834064,390842.4280424039,0.0,108.56734112288996,0.0
2,14,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0000000978038,2356705.736414667,0.0,654.6404823374077,0.0
2,14,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000476,3872555.704643337,0.0,1075.7099179564825,0.0
2,14,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4835996.824827626,0.0,1343.3324513410075,0.0
2,14,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5461118.58897488,0.0,1516.9773858263557,0.0
2,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5924183.529143464,0.0,1645.6065358731844,0.0
2,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6274570.922764627,0.0,1742.9363674346187,0.0
2,15,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6713475.775193875,0.0,1864.8543819982988,0.0
2,15,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7133348.669928788,0.0,1981.4857416468853,0.0
2,15,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7420611.545274994,0.0,2061.2809847986096,0.0
2,15,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7526072.5994166555,0.0,2090.575722060182,0.0
2,15,7,0.0,16.622432283812344,50.313675344103544,2.5639782658396983,2.5639782658396983,5.063284133108689,16.622432283812344,42.049001393389645,16.622432283812344,42.049001393389645,20.0,7414333.826139726,0.0,2059.5371739277016,0.0
2,15,8,0.0,211.1862455381825,453.9312193147625,27.075877056641264,27.075877056641264,94.49245831726076,211.1862455381825,657.1699084105661,211.1862455381825,657.1699084105661,20.0,5297291.880309511,0.0,1471.469966752642,0.0
2,15,9,0.0,463.99560943371785,663.5880725091746,59.273548639051214,59.273548639051214,278.82215242541304,463.99560943371785,1645.94230107581,463.99560943371785,1645.94230107581,20.175291454509264,1094223.5834248078,0.0,303.95099539577996,0.0
2,15,10,0.0,669.1275392052655,640.3037431688135,83.84116495712716,83.84116495712716,456.3217131153872,669.1275392052655,2539.8784060127464,669.1275392052655,2539.8784060127464,24.224979906865837,0.0,93939.01286867869,0.0,26.094170241299675
2,15,11,0.0,808.3317228881656,484.6937810891137,101.97197147876219,101.97197147876219,588.1248762711145,808.3317228881656,3163.5718094376643,808.3317228881656,3163.5718094376643,26.99640871684258,0.0,6477348.957667312,0.0,1799.2635993520312
2,15,12,0.0,873.4442401055092,260.3749784239545,114.63875190170681,114.63875190170681,659.9593741454421,873.4442401055092,3463.145453742574,873.4442401055092,3463.145453742574,26.999998816552235,0.0,14636252.776724517,0.0,4065.625771312366
2,15,13,0.0,878.6985800846156,115.26825727735707,115.26825727735707,220.44035038897218,665.148327322667,878.6985800846156,3486.7901442625403,878.6985800846156,3486.7901442625403,26.99999998875269,0.0,18502018.373737868,0.0,5139.449548260519
2,15,14,0.0,822.4951739193608,105.49287641839449,105.49287641839449,451.2379983057459,604.4735467112487,822.4951739193608,3229.275915720833,822.4951739193608,3229.275915720833,26.999999999851866,0.0,19358595.260865107,0.0,5377.38757246253
2,15,15,0.0,697.2133796329881,87.27716741880522,87.27716741880522,622.1264908756326,481.6377718161214,697.2133796329881,2664.4478305828525,697.2133796329881,2664.4478305828525,26.999999999997982,0.0,18654760.884901784,0.0,5181.8780235838285
2,15,16,0.0,502.4825291397635,64.05552171641853,64.05552171641853,673.3463549696885,310.4106989600083,502.4825291397635,1809.242200127528,502.4825291397635,1809.242200127528,26.99999999999998,0.0,14915664.320084618,0.0,4143.240088912394
2,15,17,0.0,259.6961387099384,32.79304201116902,32.79304201116902,520.600972204937,123.65674563505522,259.6961387099384,829.4495252883507,259.6961387099384,829.4495252883507,27.0,0.0,8575700.955710035,0.0,2382.1391543638993
2,15,18,0.0,22.14277394230637,2.9176239366445906,2.9176239366445906,61.63577054657542,6.897991521809708,22.14277394230637,61.16681110163799,22.14277394230637,61.16681110163799,26.988325439273957,0.0,1912192.3442992466,0.0,531.164540083124
2,15,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.386107824610775,0.0,0.0,0.0,0.0
2,15,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.548215465568642,0.0,0.0,0.0,0.0
2,15,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.272080286449125,504552.67573140014,0.0,140.15352103650002,0.0
2,15,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000058315496,2421122.6604063604,0.0,672.5340723351001,0.0
2,15,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000000000028,3680838.741702885,0.0,1022.455206028579,0.0
2,15,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4368620.818220253,0.0,1213.505782838959,0.0
2,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4892212.176641012,0.0,1358.9478268447251,0.0
2,16,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999996,5118426.409576967,0.0,1421.7851137713797,0.0
2,16,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4726533.652008486,0.0,1312.9260144468017,0.0
2,16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4310073.351748233,0.0,1197.2425977078424,0.0
2,16,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4266302.592737173,0.0,1185.0840535381035,0.0
2,16,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4225446.544588717,0.0,1173.7351512746436,0.0
